ID,AUTOR,LIVRO,ESTANTE,VOLUME,EXEMPLAR,CIDADE,EDITORA,ANO,ORIGEM,CÓDIGO,DATA,*ADAPTADO POR
101.452,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,29,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.453,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,30,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.454,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,31,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.455,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,32,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.456,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,33,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.457,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,34,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.458,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,35,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.459,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,36,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.460,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,37,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.461,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,38,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.462,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,39,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.463,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,40,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.464,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,41,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.465,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,42,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.466,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,43,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.467,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,44,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.468,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,45,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.469,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,46,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.470,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,47,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.471,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,48,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.472,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,49,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.473,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,50,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.474,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,51,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.475,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,52,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.476,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,53,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.477,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,54,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.478,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,55,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.479,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,56,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.480,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,57,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.481,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,58,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.482,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,59,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.483,"TWAIN, Mark",THE ADVENTURES OF HUCKLEBERRY FINN,1,,60,SÃO PAULO,MACMILLAN,2018,DOAÇÃO,101AHF-LE,01/08/25,
101.484,,,,,,,,,,,,
101.485,,,,,,,,,,,,
101.486,,,,,,,,,,,,
101.487,,,,,,,,,,,,
101.488,,,,,,,,,,,,
101.489,,,,,,,,,,,,
101.490,,,,,,,,,,,,
101.491,,,,,,,,,,,,
101.492,,,,,,,,,,,,
101.493,,,,,,,,,,,,
101.494,,,,,,,,,,,,
101.495,,,,,,,,,,,,
101.496,,,,,,,,,,,,
101.497,,,,,,,,,,,,
101.498,,,,,,,,,,,,
101.499,,,,,,,,,,,,
101.500,,,,,,,,,,,,
,,,,,,,,,,,,
102.1,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.2,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.3,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.4,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.5,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.6,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.7,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.8,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.9,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.10,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.11,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.12,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.13,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.14,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.15,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.16,"BICALHO, Gabriel",COLEÇÃO LITERATURA PARA TODOS,1,Caravela -Poesias,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.17,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.18,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.19,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.20,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.21,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.22,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.23,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.24,"DIAS, Cezar",COLEÇÃO LITERATURA PARA TODOS,1,Tubarão com a faca nas costas -crônicas,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.25,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.26,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.27,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.28,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.29,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.30,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.31,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.32,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.33,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.34,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.35,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.36,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.37,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.38,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.39,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.40,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.41,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,9,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.42,ÍNDIGO,COLEÇÃO LITERATURA PARA TODOS,1,Cobras em composta -contos,10,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.43,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.44,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.45,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.46,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.47,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.48,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.49,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.50,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.51,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.52,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.53,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.54,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.55,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.56,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.57,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.58,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.59,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.60,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.61,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.62,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.63,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.64,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.65,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.66,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,08/08/25,
102.67,"PELLEGRINI, Domingos",COLEÇÃO LITERATURA PARA TODOS,1,Família composta -teatro,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.68,"PIMENTEL, Luís",COLEÇÃO LITERATURA PARA TODOS,1,Cabelos Molhados -contos,9,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.69,"TEIXEIRA, Rinaldo Santos",COLEÇÃO LITERATURA PARA TODOS,1,"Léo, o pardo -biografia",9,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.70,"BOCHECO, E.E",COLEÇÃO LITERATURA PARA TODOS,1,"Batata cozida, mingua de cara -tradição oral",9,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.71,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,9,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.72,"DANTAS, Cristiane",COLEÇÃO LITERATURA PARA TODOS,1,Madalena -novela,10,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.73,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.74,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.75,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.76,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.77,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.78,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.79,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.80,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.81,"OLIVEIRA, Vera Lúcia de",COLEÇÃO LITERATURA PARA TODOS,1,Entre as junturas dos ossos,9,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.82,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,1,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.83,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,2,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.84,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,3,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.85,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,4,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.86,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,5,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.87,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,6,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.88,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,7,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.89,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,8,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.90,"MENDONÇA, Luciana",COLEÇÃO LITERATURA PARA TODOS,1,Abraão e as frutas,9,BRASILIA,MINISTÉRIO DA EDUCAÇÃO,2006,DOAÇÃO,102CLT,18/08/25,
102.91,"RODRIGUES, Severino",88 Histórias Contos e Microcontos,1,,51,SÃO PAULO,CORTEZ,2021,DOAÇÃO,101HCM,18/08/25,
102.92,,,,,,,,,,,,
102.93,,,,,,,,,,,,
102.94,,,,,,,,,,,,
102.95,,,,,,,,,,,,
102.96,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,1,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.97,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,2,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.98,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,3,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.99,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,4,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.100,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,5,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.101,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,6,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.102,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,7,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.103,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,8,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
102.104,"SAROYAN, Willian",O CAMINHO DE HOMERO,1,,9,SÃO PAULO,INSTITUTO BRAUDEL,,DOAÇÃO,102CH,18/08/25,
